key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-08-17 09:00:00.000000107,5.5,2013-08-17 09:00:00 UTC,-73.986152,40.762352,-73.978425,40.77276,1
2013-01-30 19:56:00.000000164,9,2013-01-30 19:56:00 UTC,-73.981933,40.740492,-73.999143,40.731402,5
2009-11-08 03:10:00.00000029,10.1,2009-11-08 03:10:00 UTC,-74.004502,40.715932,-73.962325,40.712908,2
2009-05-05 18:09:19.0000002,5.7,2009-05-05 18:09:19 UTC,-73.975956,40.788939,-73.967278,40.803203,1
2012-11-13 09:42:00.00000044,4.5,2012-11-13 09:42:00 UTC,-74.00268,40.747962,-73.996795,40.742562,1
2011-04-25 19:11:00.000000220,8.5,2011-04-25 19:11:00 UTC,-73.982087,40.760202,-73.953848,40.775428,1
2014-01-11 23:23:00.00000051,8.5,2014-01-11 23:23:00 UTC,-73.952712,40.786182,-73.968322,40.799317,5
2013-04-22 23:42:56.0000003,20,2013-04-22 23:42:56 UTC,-73.983176,40.773605,-74.015705,40.711281,2
2012-09-04 17:58:00.000000141,6.5,2012-09-04 17:58:00 UTC,-73.98668,40.732145,-73.98668,40.732145,1
2011-10-03 21:02:41.0000006,3.7,2011-10-03 21:02:41 UTC,-73.9994,40.7338,-73.9915,40.735,0
2010-05-26 10:47:41.0000004,6.9,2010-05-26 10:47:41 UTC,-73.990342,40.756161,-73.97856,40.773156,2
2009-07-13 18:06:47.0000002,10.1,2009-07-13 18:06:47 UTC,-73.995839,40.74398,-74.015962,40.715266,4
2011-05-29 21:12:00.00000073,16.1,2011-05-29 21:12:00 UTC,-74.004898,40.74066,-73.944573,40.78806,1
2011-05-02 21:45:35.0000001,8.5,2011-05-02 21:45:35 UTC,-73.975536,40.674395,-73.978767,40.645781,1
2014-01-23 13:43:38.0000001,7,2014-01-23 13:43:38 UTC,-73.967202,40.768563,-73.967202,40.768563,1
2015-05-20 08:24:32.0000002,57.54,2015-05-20 08:24:32 UTC,-73.789756774902344,40.6435432434082,-73.962646484375,40.755329132080078,1
2014-11-03 15:20:00.000000130,9,2014-11-03 15:20:00 UTC,-73.974085,40.759572,-73.99002,40.738512,1
2012-02-14 09:27:23.0000003,4.1,2012-02-14 09:27:23 UTC,-73.965861,40.758789,-73.972225,40.753118,1
2010-05-13 13:46:16.0000001,4.1,2010-05-13 13:46:16 UTC,-73.962209,40.779341,-73.957452,40.781414,1
2012-08-05 01:01:00.00000066,10.5,2012-08-05 01:01:00 UTC,-73.971022,40.755932,-74.00093,40.729025,1
2012-03-27 22:53:00.00000031,6.5,2012-03-27 22:53:00 UTC,-73.971487,40.761403,-73.961577,40.777848,1
2011-12-27 18:13:45.0000003,6.5,2011-12-27 18:13:45 UTC,-73.973404,40.785104,-73.957674,40.782236,1
2012-02-14 12:21:00.00000064,6.1,2012-02-14 12:21:00 UTC,-73.996462,40.73619,-74.007947,40.731867,1
2012-04-24 00:55:00.00000065,3.7,2012-04-24 00:55:00 UTC,-73.985737,40.753365,-73.98033,40.76072,5
2012-01-19 11:57:09.0000002,8.9,2012-01-19 11:57:09 UTC,-73.977655,40.733967,-73.991718,40.749157,1
2012-11-06 01:30:00.0000008,14.5,2012-11-06 01:30:00 UTC,-73.98503,40.760392,-73.985975,40.722642,1
2011-04-15 08:08:00.00000082,12.9,2011-04-15 08:08:00 UTC,-74.007418,40.743297,-74.008255,40.704618,1
2010-05-06 18:33:00.000000205,7.3,2010-05-06 18:33:00 UTC,-73.947238,40.776037,-73.963602,40.758983,1
2014-11-15 01:40:55.0000001,9,2014-11-15 01:40:55 UTC,-73.953292,40.77593,-73.97227,40.793695,1
2014-03-15 08:43:10.0000001,4,2014-03-15 08:43:10 UTC,-73.998424,40.73807,-73.993775,40.740811,1
2014-05-10 09:28:00.00000088,11,2014-05-10 09:28:00 UTC,-74.00056,40.74168,-73.98409,40.76981,3
2012-07-23 16:58:00.00000092,10.9,2012-07-23 16:58:00 UTC,-73.983002,40.738812,-73.983172,40.755172,1
2009-10-01 23:35:00.000000224,8.5,2009-10-01 23:35:00 UTC,-73.993893,40.720483,-73.972105,40.747255,2
2013-05-15 18:31:45.0000001,16,2013-05-15 18:31:45 UTC,-73.975518,40.791687,-74.005903,40.741135,1
2011-10-19 19:18:09.0000003,6.9,2011-10-19 19:18:09 UTC,-73.986006,40.755734,-73.972326,40.754036,1
2014-03-25 21:52:00.000000216,5,2014-03-25 21:52:00 UTC,-73.969412,40.757772,-73.960695,40.757295,6
2011-10-09 06:45:00.00000042,35.7,2011-10-09 06:45:00 UTC,-74.01049,40.70192,-73.81629,40.702208,2
2014-04-16 11:54:04.0000002,5,2014-04-16 11:54:04 UTC,-73.9612,40.774839,-73.963505,40.768738,1
2013-09-16 21:53:00.000000194,9.5,2013-09-16 21:53:00 UTC,-74.003297,40.750582,-73.978082,40.748932,1
2013-08-12 23:08:00.00000028,8.5,2013-08-12 23:08:00 UTC,-73.957322,40.771075,-73.978635,40.776442,1
2014-02-17 18:36:00.000000128,5.5,2014-02-17 18:36:00 UTC,-73.984775,40.772522,-73.950947,40.825825,5
2013-08-21 22:12:57.0000004,5.5,2013-08-21 22:12:57 UTC,-73.997722,40.722785,-73.994889,40.731559,1
2011-04-16 04:54:21.0000002,6.1,2011-04-16 04:54:21 UTC,-73.991679,40.736071,-73.999675,40.72349,1
2010-06-05 21:25:00.000000119,7.3,2010-06-05 21:25:00 UTC,-73.88811,40.613755,-73.852573,40.612635,1
2015-04-01 11:22:04.0000001,10,2015-04-01 11:22:04 UTC,-73.957931518554688,40.773250579833984,-73.9864501953125,40.778629302978516,1
2009-11-14 21:11:20.0000001,7.7,2009-11-14 21:11:20 UTC,-73.988044,40.724014,-73.971059,40.748298,2
2011-05-07 08:52:00.00000077,6.5,2011-05-07 08:52:00 UTC,-73.988537,40.76405,-74.005145,40.741218,1
2013-02-24 02:42:02.0000005,5,2013-02-24 02:42:02 UTC,-74.005214,40.740442,-74.002641,40.730516,1
2012-09-25 17:17:26.0000002,14.5,2012-09-25 17:17:26 UTC,-74.004416,40.707515,-74.001197,40.731503,1
2013-08-12 23:55:19.0000001,7,2013-08-12 23:55:19 UTC,-73.99204,40.749091,-73.981231,40.734016,1
2012-10-15 18:39:00.00000043,7.5,2012-10-15 18:39:00 UTC,-73.961337,40.798782,-73.939627,40.811082,1
2012-10-06 04:15:56.0000002,4.5,2012-10-06 04:15:56 UTC,-73.996736,40.747743,-73.989921,40.756719,1
2012-10-07 10:38:33.0000002,10.5,2012-10-07 10:38:33 UTC,-73.996044,40.748512,-73.975819,40.75158,1
2014-04-11 12:58:04.0000001,16,2014-04-11 12:58:04 UTC,-73.984697,40.752209,-73.961081,40.79654,2
2014-11-24 08:59:00.00000058,13.5,2014-11-24 08:59:00 UTC,-73.96674,40.80442,-73.95854,40.77578,2
2013-08-25 17:02:05.0000002,11,2013-08-25 17:02:05 UTC,-73.993823,40.747284,-73.973027,40.75536,1
2010-03-17 18:41:20.0000001,8.1,2010-03-17 18:41:20 UTC,-73.999714,40.72388,-73.990749,40.745269,2
2010-08-27 20:01:00.000000180,10.1,2010-08-27 20:01:00 UTC,-74.006803,40.7302,-73.971847,40.751322,1
2009-07-18 05:58:00.0000001,3.3,2009-07-18 05:58:00 UTC,-73.905765,40.753487,-73.912878,40.752668,1
2009-05-01 13:40:00.000000151,7.7,2009-05-01 13:40:00 UTC,-74.00712,40.710038,-74.001445,40.721217,5
2012-05-31 16:16:07.0000001,5.3,2012-05-31 16:16:07 UTC,-73.980987,40.764697,-73.980798,40.773307,1
2011-07-08 08:03:00.000000129,5.7,2011-07-08 08:03:00 UTC,-73.983298,40.722143,-73.975343,40.73339,5
2013-03-28 01:48:00.00000038,4.5,2013-03-28 01:48:00 UTC,-73.98751,40.747857,-73.975862,40.744907,1
2015-05-06 10:27:58.0000001,15,2015-05-06 10:27:58 UTC,-73.980316162109375,40.7456169128418,-73.961143493652344,40.770263671875,2
2010-08-08 20:37:00.000000144,7.7,2010-08-08 20:37:00 UTC,-73.989833,40.757352,-73.982895,40.77913,1
2014-05-06 01:20:00.00000067,9.5,2014-05-06 01:20:00 UTC,-73.974798,40.760427,-74.001287,40.736557,1
2013-04-15 06:30:58.0000001,30.5,2013-04-15 06:30:58 UTC,-74.002387,40.729085,-73.872878,40.774295,1
2012-05-04 23:22:50.0000007,6.9,2012-05-04 23:22:50 UTC,-73.965866,40.768678,-73.976171,40.78629,1
2009-06-27 22:48:46.0000007,14.1,2009-06-27 22:48:46 UTC,-73.982001,40.751829,-73.931802,40.796802,1
2011-07-20 11:15:56.0000001,6.9,2011-07-20 11:15:56 UTC,-73.968766,40.764212,-73.954866,40.778496,2
2014-12-01 16:22:27.0000001,9.5,2014-12-01 16:22:27 UTC,-73.982767,40.777223,-73.962222,40.773424,1
2010-11-04 14:33:08.0000002,29.07,2010-11-04 14:33:08 UTC,-73.986292,40.740533,-73.861274,40.767608,1
2010-06-01 20:44:00.00000079,3.7,2010-06-01 20:44:00 UTC,-73.968325,40.799885,-73.974803,40.792923,1
2012-04-28 22:50:27.0000004,29.3,2012-04-28 22:50:27 UTC,-73.999451,40.726914,-73.945309,40.834971,1
2011-09-13 11:55:00.000000185,12.1,2011-09-13 11:55:00 UTC,-73.991185,40.734928,-73.995715,40.710295,1
2010-07-10 23:04:40.0000003,7.3,2010-07-10 23:04:40 UTC,-73.974504,40.757644,-73.965052,40.801161,2
2014-12-17 21:02:00.000000143,12,2014-12-17 21:02:00 UTC,-73.96201,40.77944,-73.98533,40.74705,1
2012-10-17 20:34:08.0000002,56.5,2012-10-17 20:34:08 UTC,-73.786916,40.64102,-73.994919,40.6784,1
2014-09-20 06:03:00.00000024,32.83,2014-09-20 06:03:00 UTC,-73.990845,40.733915,-73.8726,40.774452,2
2012-06-26 09:33:00.000000146,4.9,2012-06-26 09:33:00 UTC,-73.98053,40.751833,-73.971335,40.759348,1
2010-04-10 14:12:11.0000002,17.7,2010-04-10 14:12:11 UTC,-74.006095,40.739828,-73.975065,40.75981,4
2011-09-07 09:47:41.0000008,6.9,2011-09-07 09:47:41 UTC,-73.9825,40.7741,-73.9829,40.7593,1
2009-05-24 22:36:00.000000101,11.3,2009-05-24 22:36:00 UTC,-73.98948,40.72115,-73.980062,40.755373,1
2010-12-14 07:35:00.000000112,8.9,2010-12-14 07:35:00 UTC,-73.982655,40.777037,-73.975045,40.75618,1
2011-09-10 20:38:00.000000156,5.7,2011-09-10 20:38:00 UTC,-73.982793,40.756155,-73.987225,40.73991,1
2015-03-17 21:59:41.0000007,11.5,2015-03-17 21:59:41 UTC,-73.98309326171875,40.750434875488281,-73.999984741210938,40.716510772705078,1
2012-02-18 09:03:35.0000001,6.1,2012-02-18 09:03:35 UTC,-73.978071,40.74628,-73.986867,40.751662,1
2014-05-02 17:22:49.0000001,10.5,2014-05-02 17:22:49 UTC,-73.981937,40.762754,-74.000779,40.761797,1
2015-05-23 21:59:19.0000002,14.5,2015-05-23 21:59:19 UTC,0,0,0,0,1
2014-04-26 13:21:00.000000192,5.5,2014-04-26 13:21:00 UTC,-73.93684,40.701788,-73.95607,40.699135,1
2011-07-16 16:41:23.0000001,18.1,2011-07-16 16:41:23 UTC,-73.98907,40.741319,-73.964323,40.803089,3
2010-09-19 15:13:39.0000004,9.3,2010-09-19 15:13:39 UTC,-73.967147,40.760383,-73.976605,40.74671,1
2013-04-24 00:11:52.0000001,18.5,2013-04-24 00:11:52 UTC,-74.003053,40.723413,-73.985808,40.668888,1
2009-07-03 03:50:00.00000046,2.5,2009-07-03 03:50:00 UTC,-73.94397,40.750243,-73.94397,40.750243,1
2010-05-29 20:33:00.00000065,4.9,2010-05-29 20:33:00 UTC,-73.965795,40.774122,-73.964868,40.764842,5
2012-06-14 20:20:00.000000211,10.5,2012-06-14 20:20:00 UTC,-73.99521,40.725137,-73.973162,40.74886,1
2014-10-16 08:31:31.0000002,18,2014-10-16 08:31:31 UTC,-73.959401,40.763145,-73.996388,40.725523,1
2013-08-03 16:55:29.0000001,7,2013-08-03 16:55:29 UTC,-73.96697,40.760943,-73.961243,40.777688,2
2013-05-10 10:56:00.000000126,9.5,2013-05-10 10:56:00 UTC,-73.98856,40.75305,-73.976718,40.765332,1
2011-02-07 20:08:24.0000005,8.5,2011-02-07 20:08:24 UTC,-73.986195,40.758378,-73.99025,40.737229,1
2015-04-11 19:18:28.0000003,9,2015-04-11 19:18:28 UTC,-73.999565124511719,40.738315582275391,-73.999717712402344,40.743465423583984,1
2011-10-27 12:03:00.000000203,8.1,2011-10-27 12:03:00 UTC,-73.981582,40.783702,-73.954727,40.782267,1
2015-01-09 17:24:29.0000003,5,2015-01-09 17:24:29 UTC,-73.993438720703125,40.736282348632812,-73.998703002929688,40.742137908935547,2
2010-01-05 09:15:00.00000075,14.5,2010-01-05 09:15:00 UTC,-73.960372,40.761295,-74.01052,40.701963,1
2009-08-25 15:48:49.0000004,9.7,2009-08-25 15:48:49 UTC,-73.968314,40.758678,-73.992301,40.758726,2
2015-06-16 23:08:44.0000004,13.5,2015-06-16 23:08:44 UTC,-73.973220825195312,40.763862609863281,-73.978424072265625,40.728809356689453,1
2013-03-09 12:16:45.0000005,10,2013-03-09 12:16:45 UTC,-73.953982,40.806459,-73.954176,40.785422,3
2012-05-27 07:47:00.00000038,4.1,2012-05-27 07:47:00 UTC,-73.947783,40.78322,-73.948693,40.774795,1
2009-07-07 22:43:33.0000001,5.7,2009-07-07 22:43:33 UTC,-73.972466,40.755276,-73.979265,40.765895,2
2010-09-09 10:17:33.0000001,9.3,2010-09-09 10:17:33 UTC,-73.986508,40.730438,-73.983177,40.748702,2
2015-03-07 09:27:30.0000004,5.5,2015-03-07 09:27:30 UTC,-73.9891128540039,40.777801513671875,-73.980781555175781,40.765651702880859,1
2011-11-10 21:28:29.0000002,12.5,2011-11-10 21:28:29 UTC,-74.003308,40.724035,-73.97064,40.757337,1
2014-01-22 22:03:00.000000176,7.5,2014-01-22 22:03:00 UTC,-74.00321,40.727532,-73.988642,40.743712,1
2014-12-07 17:20:27.0000004,10,2014-12-07 17:20:27 UTC,-73.964861,40.769668,-73.96747,40.756353,1
2009-09-26 13:38:32.0000003,4.9,2009-09-26 13:38:32 UTC,-73.973352,40.764381,-73.981932,40.752143,1
2009-08-16 10:26:16.0000002,8.1,2009-08-16 10:26:16 UTC,-73.981444,40.780734,-73.970108,40.762104,1
2009-12-17 20:16:48.0000002,31.7,2009-12-17 20:16:48 UTC,-73.863432,40.769829,-73.983893,40.667086,1
2010-06-25 20:20:54.0000008,4.1,2010-06-25 20:20:54 UTC,-73.979708,40.743571,-73.973029,40.743594,1
2009-01-12 14:09:09.0000004,7.3,2009-01-12 14:09:09 UTC,-73.998221,40.734636,-74.002036,40.750616,1
2013-03-18 17:38:02.0000002,6,2013-03-18 17:38:02 UTC,-73.981395,40.780948,-73.97648,40.775693,1
2011-07-02 12:25:00.0000003,7.3,2011-07-02 12:25:00 UTC,-73.990255,40.73166,-73.992833,40.723735,1
2011-11-06 23:33:46.0000001,16.5,2011-11-06 23:33:46 UTC,-73.982781,40.77212,-73.941915,40.845131,2
2012-04-03 00:19:00.000000105,4.1,2012-04-03 00:19:00 UTC,0,0,0,0,3
2009-11-09 20:34:00.000000189,5.7,2009-11-09 20:34:00 UTC,-73.991692,40.750632,-73.988322,40.753623,5
2014-12-31 01:19:40.0000002,5,2014-12-31 01:19:40 UTC,-73.987981,40.720934,-73.998386,40.717135,1
2010-11-18 06:52:18.0000002,6.5,2010-11-18 06:52:18 UTC,-74.007977,40.732344,-74.013928,40.714656,1
2013-09-21 17:25:00.00000045,10.5,2013-09-21 17:25:00 UTC,-73.964212,40.771517,-73.981628,40.74633,1
2013-03-07 06:18:06.0000001,37,2013-03-07 06:18:06 UTC,0,0,0,0,1
2013-02-13 12:24:00.000000188,8.5,2013-02-13 12:24:00 UTC,-73.981717,40.757055,-73.978212,40.755292,1
2011-02-04 12:00:32.0000004,6.5,2011-02-04 12:00:32 UTC,-73.969654,40.78518,-73.968765,40.786814,1
2011-06-19 23:06:54.0000001,11.3,2011-06-19 23:06:54 UTC,-73.972598,40.764312,-73.924719,40.745637,1
2009-06-05 10:00:50.0000006,4.9,2009-06-05 10:00:50 UTC,-73.983746,40.747991,-73.974078,40.744015,1
2012-03-19 07:30:36.0000005,6.9,2012-03-19 07:30:36 UTC,-73.982572,40.739521,-73.990308,40.719699,1
2012-11-28 14:00:01.0000004,5,2012-11-28 14:00:01 UTC,-73.988648,40.741331,-73.978198,40.736792,1
2009-06-11 18:58:00.000000170,10.5,2009-06-11 18:58:00 UTC,-73.995623,40.695778,-73.982542,40.66583,5
2010-05-08 12:52:17.0000002,6.9,2010-05-08 12:52:17 UTC,-73.991346,40.749966,-73.97981,40.749643,1
2013-11-26 12:00:28.0000002,9,2013-11-26 12:00:28 UTC,-73.99819,40.726221,-73.997829,40.746357,1
2013-08-02 23:07:02.0000004,19,2013-08-02 23:07:02 UTC,-73.957231,40.722508,-74.004594,40.734016,3
2009-08-26 18:06:00.000000126,13.7,2009-08-26 18:06:00 UTC,-74.012463,40.702908,-73.969698,40.752998,1
2009-07-16 07:45:27.0000002,5.7,2009-07-16 07:45:27 UTC,-73.994188,40.751259,-73.981859,40.758254,1
2011-04-21 16:15:00.00000035,8.1,2011-04-21 16:15:00 UTC,-73.985267,40.767652,-73.976905,40.785095,1
2014-06-11 12:25:47.0000001,5.5,2014-06-11 12:25:47 UTC,-73.993443,40.729577,-74.003517,40.732202,1
2011-04-02 16:06:53.0000001,6.5,2011-04-02 16:06:53 UTC,-73.982633,40.772552,-73.973966,40.75567,3
2011-11-18 23:32:00.00000016,4.1,2011-11-18 23:32:00 UTC,-73.993168,40.752265,-74.000475,40.747782,1
2013-09-29 21:48:00.000000127,9,2013-09-29 21:48:00 UTC,-73.983207,40.773392,-73.971752,40.757182,3
2011-03-13 04:18:00.00000055,46.9,2011-03-13 04:18:00 UTC,0,0,0,0,1
2011-04-29 18:00:00.00000067,4.9,2011-04-29 18:00:00 UTC,-73.96815,40.765192,-73.977097,40.76397,1
2012-06-03 01:47:18.0000001,20.9,2012-06-03 01:47:18 UTC,-73.992166,40.754213,-73.996825,40.678432,1
2010-11-29 17:10:00.000000135,3.3,2010-11-29 17:10:00 UTC,-73.990118,40.768008,-73.990118,40.768008,2
2013-02-03 04:11:00.00000074,16,2013-02-03 04:11:00 UTC,-73.98715,40.72935,-73.950827,40.787677,1
2011-05-18 14:04:00.000000247,7.3,2011-05-18 14:04:00 UTC,-74.010475,40.711375,-74.002765,40.72364,2
2013-05-18 18:54:00.000000137,8.5,2013-05-18 18:54:00 UTC,0,0,0,0,6
2009-05-17 02:04:00.000000174,15.3,2009-05-17 02:04:00 UTC,-73.787092,40.640873,-73.737075,40.68933,1
2009-09-19 13:54:33.0000001,8.5,2009-09-19 13:54:33 UTC,-73.99615,40.738153,-73.995043,40.760115,1
2014-08-01 18:25:53.0000004,5,2014-08-01 18:25:53 UTC,-73.944607,40.77952,-73.953114,40.767881,1
2009-11-12 08:40:00.000000187,5.7,2009-11-12 08:40:00 UTC,-73.975797,40.7765,-73.979953,40.770888,2
2012-08-10 16:46:00.00000068,6.1,2012-08-10 16:46:00 UTC,-74.003675,40.748485,-73.987222,40.750357,5
2011-10-20 07:50:04.0000003,20.9,2011-10-20 07:50:04 UTC,-73.962972,40.758203,-74.007849,40.706625,1
2013-08-16 10:49:41.0000003,9.5,2013-08-16 10:49:41 UTC,-73.981792,40.773708,-73.959281,40.763719,1
2010-06-19 21:55:00.000000125,12.1,2010-06-19 21:55:00 UTC,-73.955198,40.773123,-73.996475,40.742928,5
2010-12-21 08:09:47.0000001,4.5,2010-12-21 08:09:47 UTC,-73.988673,40.773885,-73.983081,40.76751,2
2014-09-01 21:31:00.00000019,7,2014-09-01 21:31:00 UTC,-73.99158,40.758287,-73.985827,40.77292,1
2014-12-11 01:48:00.00000054,26,2014-12-11 01:48:00 UTC,-73.98335,40.7267,-73.908385,40.76664,1
2014-10-27 12:48:18.0000002,12.5,2014-10-27 12:48:18 UTC,-73.874544,40.774122,-73.930007,40.785789,1
2013-05-17 18:02:00.000000231,13,2013-05-17 18:02:00 UTC,-73.974015,40.794122,-73.948177,40.778547,1
2009-01-07 21:56:20.0000003,10.6,2009-01-07 21:56:20 UTC,-73.941354,40.792104,-73.960462,40.815865,1
2013-11-27 09:02:00.00000018,17.5,2013-11-27 09:02:00 UTC,-73.96855,40.762132,-73.999572,40.76121,1
2010-05-24 11:52:00.000000203,4.1,2010-05-24 11:52:00 UTC,-73.975827,40.757597,-73.969337,40.76083,1
2010-03-11 14:42:08.0000002,10.9,2010-03-11 14:42:08 UTC,0,0,0,0,1
2009-11-05 22:34:55.0000004,4.1,2009-11-05 22:34:55 UTC,-73.982293,40.768563,-73.975251,40.765184,1
2009-11-18 20:55:00.000000165,12.5,2009-11-18 20:55:00 UTC,-73.990955,40.728138,-73.966063,40.69342,1
2010-06-20 15:44:19.0000002,3.7,2010-06-20 15:44:19 UTC,-73.943766,40.835839,-73.947581,40.82924,1
2010-10-30 22:38:00.00000083,3.7,2010-10-30 22:38:00 UTC,-73.969618,40.689503,-73.980738,40.689825,1
2009-06-07 21:31:56.0000001,6.5,2009-06-07 21:31:56 UTC,-73.987273,40.73595,-73.982559,40.755903,2
2011-02-24 01:57:00.00000018,3.7,2011-02-24 01:57:00 UTC,-73.992772,40.725292,-73.990652,40.730307,1
2014-08-14 03:35:00.00000015,28,2014-08-14 03:35:00 UTC,-74.006623,40.744047,-73.92007,40.685992,1
2013-04-19 21:06:00.000000104,8.5,2013-04-19 21:06:00 UTC,-73.981708,40.773493,-73.976463,40.755037,3
2012-10-02 19:32:53.0000005,12.5,2012-10-02 19:32:53 UTC,-73.974644,40.755437,-74.003277,40.732688,1
2009-03-31 14:19:24.0000002,4.9,2009-03-31 14:19:24 UTC,-73.981509,40.741238,-73.990084,40.73845,1
2012-02-03 04:06:00.00000020,19.3,2012-02-03 04:06:00 UTC,-74.006855,40.73979,-73.999555,40.674885,2
2009-01-21 19:41:51.0000001,5.5,2009-01-21 19:41:51 UTC,-73.946268,40.777298,-73.955681,40.767748,1
2012-08-04 01:10:00.00000091,4.5,2012-08-04 01:10:00 UTC,-73.987148,40.733145,-73.977217,40.743648,1
2012-04-07 16:42:05.0000003,17.3,2012-04-07 16:42:05 UTC,-73.95561,40.788025,-73.979697,40.713934,1
2014-08-19 09:00:43.0000003,7.5,2014-08-19 09:00:43 UTC,-74.002182,40.729482,-73.986697,40.746038,1
2009-03-21 18:06:22.0000007,12.1,2009-03-21 18:06:22 UTC,-73.978223,40.748675,-74.000466,40.727328,1
2011-09-22 20:41:00.000000128,6.1,2011-09-22 20:41:00 UTC,-73.986277,40.726858,-73.999577,40.72128,1
2014-02-26 23:20:50.0000006,5,2014-02-26 23:20:50 UTC,-73.982071,40.74311,-73.987275,40.747667,1
2015-03-05 21:06:28.0000002,9,2015-03-05 21:06:28 UTC,0,0,0,0,1
2009-03-20 16:17:00.000000120,12.1,2009-03-20 16:17:00 UTC,-73.992972,40.693135,-74.008083,40.730203,1
2009-10-22 09:49:00.000000150,6.5,2009-10-22 09:49:00 UTC,-73.999083,40.734392,-73.99175,40.749107,1
2009-09-19 08:21:37.0000001,5.3,2009-09-19 08:21:37 UTC,-73.980223,40.783543,-73.961637,40.780406,1
2015-04-17 22:18:39.0000007,14.5,2015-04-17 22:18:39 UTC,-73.992439270019531,40.735675811767578,-73.97760009765625,40.752365112304688,1
2010-08-12 14:12:00.000000172,3.7,2010-08-12 14:12:00 UTC,-73.967343,40.771937,-73.963713,40.76831,5
2012-11-14 14:43:00.000000125,6.5,2012-11-14 14:43:00 UTC,-73.984878,40.748087,-73.993282,40.736982,2
2011-12-04 16:51:16.0000003,10.9,2011-12-04 16:51:16 UTC,-73.975624,40.765039,-73.9882,40.747939,2
2011-04-11 22:45:07.0000005,45,2011-04-11 22:45:07 UTC,-73.972935,40.755686,-73.972935,40.755686,1
2010-03-26 08:25:00.000000240,8.9,2010-03-26 08:25:00 UTC,-73.953025,40.782545,-73.961692,40.80599,2
2010-11-11 15:27:03.0000002,12.5,2010-11-11 15:27:03 UTC,-73.974816,40.756527,-73.993259,40.749614,1
2012-04-09 10:51:06.0000001,5.7,2012-04-09 10:51:06 UTC,-73.991869,40.738652,-73.989307,40.743726,1
2013-05-24 09:31:21.0000001,21.5,2013-05-24 09:31:21 UTC,-73.958537,40.77281,-74.00643,40.741445,2
2010-05-21 20:05:00.00000063,8.1,2010-05-21 20:05:00 UTC,-74.00333,40.727322,-73.98093,40.724122,1
2010-10-29 23:57:54.0000002,4.1,2010-10-29 23:57:54 UTC,-74.006267,40.73942,-73.996445,40.737355,1
2013-12-04 21:54:00.00000039,15.5,2013-12-04 21:54:00 UTC,-73.981438,40.76671,-74.008027,40.730455,4
2009-05-09 04:27:00.00000018,12.9,2009-05-09 04:27:00 UTC,-74.000688,40.728917,-73.94321,40.718993,3
2013-09-05 19:35:00.000000149,6,2013-09-05 19:35:00 UTC,-74.001057,40.736605,-74.002773,40.726082,1
2014-10-03 12:15:00.00000098,5,2014-10-03 12:15:00 UTC,-74.0086,40.718257,-74.006817,40.729967,1
2012-03-15 13:01:51.0000005,12.5,2012-03-15 13:01:51 UTC,-73.953352,40.822617,-73.943485,40.790983,1
2011-08-20 03:16:00.00000028,12.5,2011-08-20 03:16:00 UTC,-73.970613,40.689588,-73.976932,40.727273,5
2011-05-05 07:19:00.00000042,7.7,2011-05-05 07:19:00 UTC,-73.999707,40.728355,-74.014452,40.713985,5
2012-05-21 19:14:56.0000001,6.9,2012-05-21 19:14:56 UTC,-73.974031,40.747541,-73.985998,40.75532,1
2013-07-27 21:59:00.000000155,11,2013-07-27 21:59:00 UTC,-74.003257,40.732967,-73.978175,40.751927,2
2011-05-03 18:39:09.0000006,13.7,2011-05-03 18:39:09 UTC,-73.971391,40.755863,-74.002136,40.726362,1
2009-04-28 12:33:45.0000003,5.3,2009-04-28 12:33:45 UTC,-73.98007,40.748836,-73.974361,40.756783,2
2013-05-01 10:32:49.0000001,12.5,2013-05-01 10:32:49 UTC,-74.002825,40.730814,-73.990325,40.741946,1
2010-09-26 17:46:33.0000001,16.5,2010-09-26 17:46:33 UTC,-73.990814,40.740992,-73.973027,40.798484,3
2009-12-18 23:45:00.00000027,12.5,2009-12-18 23:45:00 UTC,-73.981242,40.76808,-73.944368,40.811567,1
2013-06-27 21:44:00.00000021,6.5,2013-06-27 21:44:00 UTC,-73.97134,40.75139,-73.978537,40.736822,1
2009-04-18 08:15:53.0000005,4.1,2009-04-18 08:15:53 UTC,-73.981402,40.725194,-73.989994,40.730353,1
2011-12-16 23:48:08.0000002,13.3,2011-12-16 23:48:08 UTC,-74.0068,40.7301,-73.9675,40.7645,1
2010-07-26 18:50:00.00000015,8.9,2010-07-26 18:50:00 UTC,-73.950472,40.795043,-73.968088,40.765172,5
2014-02-12 11:16:00.000000110,13,2014-02-12 11:16:00 UTC,-73.96233,40.7581,-73.98326,40.74706,3
2013-02-20 16:26:00.000000167,6.5,2013-02-20 16:26:00 UTC,-73.991658,40.750287,-73.982775,40.758663,6
2014-07-08 20:20:00.00000087,14,2014-07-08 20:20:00 UTC,-74.00811,40.704892,-73.985535,40.732667,1
2011-12-05 07:06:00.000000145,10.5,2011-12-05 07:06:00 UTC,-74.00155,40.745982,-73.961697,40.755905,1
2010-03-11 07:31:00.000000184,12.1,2010-03-11 07:31:00 UTC,-73.990178,40.771905,-74.014388,40.715512,1
2009-10-31 19:29:20.0000005,6.1,2009-10-31 19:29:20 UTC,-73.9699,40.75687,-73.955791,40.772115,4
